Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy.,Wendy heard Bob.,-30.624019622802734,-29.343242645263672,-1.2807769775390625
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy.,Wendy held Bob.,-36.17756271362305,-29.072307586669922,-7.105255126953125
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy.,Wendy helped Bob.,-31.4206600189209,-27.702009201049805,-3.7186508178710938
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy.,Wendy hid Bob.,-35.31019592285156,-31.737930297851562,-3.572265625
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy.,Wendy hit Bob.,-33.60872268676758,-31.35432243347168,-2.2544002532958984
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy.,Wendy hoisted Bob.,-37.66923522949219,-32.677696228027344,-4.991539001464844
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy.,Wendy horrified Bob.,-34.94980239868164,-29.211271286010742,-5.738531112670898
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy.,Wendy hugged Bob.,-29.993133544921875,-26.17877769470215,-3.8143558502197266
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy.,Wendy hurt Bob.,-34.18433380126953,-29.687152862548828,-4.497180938720703
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy.,Wendy idolized Bob.,-41.274749755859375,-28.855154037475586,-12.419595718383789
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy.,Wendy ignored Bob.,-30.639122009277344,-28.551067352294922,-2.088054656982422
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy.,Wendy impressed Bob.,-34.65757751464844,-24.986265182495117,-9.67131233215332
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy.,Wendy infuriated Bob.,-34.05681610107422,-30.525577545166016,-3.531238555908203
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy.,Wendy inspected Bob.,-33.80976867675781,-30.2343692779541,-3.575399398803711
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy.,Wendy instructed Bob.,-37.38515090942383,-30.416667938232422,-6.968482971191406
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy.,Wendy insulted Bob.,-32.444725036621094,-26.45507049560547,-5.989654541015625
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy.,Wendy investigated Bob.,-31.7430419921875,-31.408824920654297,-0.3342170715332031
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy.,Wendy irritated Bob.,-35.92634582519531,-29.28195571899414,-6.644390106201172
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy.,Wendy kicked Bob.,-36.277610778808594,-30.096336364746094,-6.1812744140625
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy.,Wendy killed Bob.,-29.465652465820312,-26.000587463378906,-3.4650650024414062
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy.,Wendy kissed Bob.,-31.418182373046875,-26.323528289794922,-5.094654083251953
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy.,Wendy knifed Bob.,-35.48859405517578,-32.69654083251953,-2.79205322265625
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy.,Wendy knocked Bob.,-37.5277099609375,-32.661094665527344,-4.866615295410156
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy.,Wendy knew Bob.,-29.80526351928711,-33.99967956542969,4.194416046142578
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy.,Wendy led Bob.,-31.50080108642578,-26.676668167114258,-4.824132919311523
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy.,Wendy left Bob.,-32.378700256347656,-26.111679077148438,-6.267021179199219
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy.,Wendy licked Bob.,-37.21424102783203,-30.70843505859375,-6.505805969238281
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy.,Wendy lifted Bob.,-37.867408752441406,-31.3312931060791,-6.536115646362305
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy.,Wendy liked Bob.,-28.744186401367188,-26.420976638793945,-2.323209762573242
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy.,Wendy listened to Bob.,-30.10971450805664,-29.54330062866211,-0.5664138793945312
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy.,Wendy loathed Bob.,-34.963539123535156,-33.1375732421875,-1.8259658813476562
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy.,Wendy looked at Bob.,-31.297748565673828,-27.33306121826172,-3.9646873474121094
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy.,Wendy loved Bob.,-29.246999740600586,-24.164344787597656,-5.08265495300293
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy.,Wendy lowered Bob.,-38.92414093017578,-31.434547424316406,-7.489593505859375
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy.,Wendy married Bob.,-27.466753005981445,-27.406543731689453,-0.06020927429199219
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy.,Wendy met Bob.,-26.944490432739258,-27.982933044433594,1.038442611694336
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy.,Wendy missed Bob.,-33.61349868774414,-31.378398895263672,-2.2350997924804688
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy.,Wendy mocked Bob.,-31.89137840270996,-28.18803596496582,-3.7033424377441406
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy.,Wendy moved Bob.,-34.55690383911133,-27.62883186340332,-6.928071975708008
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy.,Wendy murdered Bob.,-32.11304473876953,-26.847930908203125,-5.265113830566406
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy.,Wendy noticed Bob.,-33.557403564453125,-27.407312393188477,-6.150091171264648
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy.,Wendy observed Bob.,-35.98969268798828,-29.10546112060547,-6.8842315673828125
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy.,Wendy overheard Bob.,-36.34565734863281,-27.774974822998047,-8.570682525634766
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy.,Wendy patted Bob.,-33.220680236816406,-31.199703216552734,-2.020977020263672
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy.,Wendy photographed Bob.,-35.7969856262207,-27.89764404296875,-7.899341583251953
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy.,Wendy pinched Bob.,-37.819091796875,-32.18465805053711,-5.634433746337891
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy.,Wendy pleased Bob.,-34.1162109375,-29.088607788085938,-5.0276031494140625
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy.,Wendy poked Bob.,-39.471038818359375,-32.410762786865234,-7.060276031494141
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy.,Wendy praised Bob.,-31.045455932617188,-29.65032196044922,-1.3951339721679688
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy.,Wendy provoked Bob.,-36.44160461425781,-31.58633804321289,-4.855266571044922
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy.,Wendy pulled Bob.,-33.9708137512207,-29.86331558227539,-4.1074981689453125
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy.,Wendy punched Bob.,-34.18111038208008,-31.75505828857422,-2.4260520935058594
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy.,Wendy punished Bob.,-33.30624771118164,-31.719951629638672,-1.5862960815429688
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy.,Wendy pursued Bob.,-34.639339447021484,-28.397079467773438,-6.242259979248047
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy.,Wendy pushed Bob.,-34.5496711730957,-28.68962860107422,-5.860042572021484
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy.,Wendy puzzled Bob.,-33.92007827758789,-27.297561645507812,-6.622516632080078
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy.,Wendy quarrelled with Bob.,-37.257904052734375,-40.70496368408203,3.4470596313476562
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy.,Wendy raced Bob.,-33.94524383544922,-32.2954216003418,-1.6498222351074219
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy.,Wendy raised Bob.,-33.96685028076172,-24.85076904296875,-9.116081237792969
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy.,Wendy reassured Bob.,-36.0179557800293,-29.49251937866211,-6.5254364013671875
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy.,Wendy recognized Bob.,-34.27269744873047,-29.616703033447266,-4.655994415283203
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy.,Wendy recorded Bob.,-34.87302780151367,-28.393468856811523,-6.479558944702148
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy.,Wendy remembered Bob.,-29.571956634521484,-29.850631713867188,0.2786750793457031
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy.,Wendy removed Bob.,-35.533592224121094,-29.721847534179688,-5.811744689941406
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy.,Wendy repulsed Bob.,-38.58266067504883,-34.01289367675781,-4.569766998291016
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy.,Wendy rescued Bob.,-30.99954605102539,-26.81259536743164,-4.18695068359375
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy.,Wendy resented Bob.,-35.68413543701172,-35.59700393676758,-0.08713150024414062
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy.,Wendy respected Bob.,-33.303985595703125,-29.3925838470459,-3.9114017486572266
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy.,Wendy rewarded Bob.,-34.808311462402344,-30.196598052978516,-4.611713409423828
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy.,Wendy robbed Bob.,-34.59166717529297,-30.2692928314209,-4.32237434387207
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy.,Wendy rolled Bob.,-34.420467376708984,-30.329566955566406,-4.090900421142578
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy.,Wendy saddened Bob.,-39.25586700439453,-30.830997467041016,-8.424869537353516
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy.,Wendy scared Bob.,-33.247642517089844,-28.127168655395508,-5.120473861694336
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy.,Wendy scolded Bob.,-34.901588439941406,-28.445499420166016,-6.456089019775391
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy.,Wendy scratched Bob.,-35.589622497558594,-29.61932945251465,-5.970293045043945
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy.,Wendy saw Bob.,-32.1875,-29.936796188354492,-2.250703811645508
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy.,Wendy sensed Bob.,-39.808982849121094,-33.83296585083008,-5.976016998291016
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy.,Wendy shadowed Bob.,-34.326602935791016,-30.31928062438965,-4.007322311401367
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy.,Wendy shook Bob.,-35.942440032958984,-32.59380340576172,-3.3486366271972656
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy.,Wendy shocked Bob.,-35.026092529296875,-27.427112579345703,-7.598979949951172
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy.,Wendy shot Bob.,-35.65130615234375,-29.67183494567871,-5.979471206665039
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy.,Wendy shoved Bob.,-34.7244873046875,-31.493061065673828,-3.231426239013672
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy.,Wendy sickened Bob.,-34.49897384643555,-31.75596046447754,-2.743013381958008
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy.,Wendy slayed Bob.,-40.413307189941406,-28.79694175720215,-11.616365432739258
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy.,Wendy slapped Bob.,-37.301239013671875,-30.038185119628906,-7.263053894042969
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy.,Wendy slid Bob.,-39.43443298339844,-36.48998260498047,-2.9444503784179688
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy.,Wendy smelt Bob.,-38.21336364746094,-38.54306411743164,0.3297004699707031
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy.,Wendy soaked Bob.,-37.39127731323242,-32.0218505859375,-5.369426727294922
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy.,Wendy spied on Bob.,-35.073509216308594,-31.09036636352539,-3.983142852783203
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy.,Wendy splashed Bob.,-37.82457733154297,-31.883487701416016,-5.941089630126953
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy.,Wendy splattered Bob.,-42.47353744506836,-36.77704620361328,-5.696491241455078
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy.,Wendy spoke to Bob.,-30.05988883972168,-27.988737106323242,-2.0711517333984375
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy.,Wendy spotted Bob.,-32.468231201171875,-27.628822326660156,-4.839408874511719
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy.,Wendy sprayed Bob.,-36.094886779785156,-33.047523498535156,-3.04736328125
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy.,Wendy spun Bob.,-38.21073532104492,-28.82111358642578,-9.38962173461914
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy.,Wendy squabbled with Bob.,-35.923828125,-41.85621643066406,5.9323883056640625
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy.,Wendy squashed Bob.,-37.282318115234375,-28.37560272216797,-8.906715393066406
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy.,Wendy squeezed Bob.,-37.81813049316406,-30.384498596191406,-7.433631896972656
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy.,Wendy squirted Bob.,-41.27593994140625,-32.54937744140625,-8.7265625
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy.,Wendy squished Bob.,-40.97428894042969,-31.34268569946289,-9.631603240966797
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy.,Wendy stabbed Bob.,-38.05481719970703,-28.091693878173828,-9.963123321533203
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy.,Wendy stared at Bob.,-31.780868530273438,-29.12295150756836,-2.657917022705078
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy.,Wendy startled Bob.,-33.239559173583984,-28.131893157958984,-5.107666015625
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy.,Wendy stopped Bob.,-31.549243927001953,-29.061628341674805,-2.4876155853271484
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy.,Wendy strangled Bob.,-39.23863220214844,-27.62628936767578,-11.612342834472656
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy.,Wendy stroked Bob.,-39.15470886230469,-31.75852394104004,-7.396184921264648
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy.,Wendy stunned Bob.,-33.26978302001953,-25.71897315979004,-7.550809860229492
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy.,Wendy suffocated Bob.,-41.651851654052734,-35.12393569946289,-6.527915954589844
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy.,Wendy supported Bob.,-29.186120986938477,-28.365196228027344,-0.8209247589111328
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy.,Wendy surprised Bob.,-33.91222381591797,-26.03618621826172,-7.87603759765625
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy.,Wendy tailed Bob.,-36.74786376953125,-32.947715759277344,-3.8001480102539062
talk to,V264,2b,(a) Agent-Patient,Bob was talked to by Wendy.,Wendy talked to Bob.,-27.097248077392578,-30.204980850219727,3.1077327728271484
tap,V195,2b,(a) Agent-Patient,Bob was tapped by Wendy.,Wendy tapped Bob.,-33.792884826660156,-29.28250503540039,-4.510379791259766
teach,V227,2b,(a) Agent-Patient,Bob was taught by Wendy.,Wendy taught Bob.,-35.688995361328125,-29.899749755859375,-5.78924560546875
tease,V339,2a,(b) Theme-Experiencer,Bob was teased by Wendy.,Wendy teased Bob.,-38.60076141357422,-29.932064056396484,-8.668697357177734
terrify,V340,2b,(b) Theme-Experiencer,Bob was terrified by Wendy.,Wendy terrified Bob.,-34.73042678833008,-28.448444366455078,-6.281982421875
terrorize,V341,2a,(b) Theme-Experiencer,Bob was terrorized by Wendy.,Wendy terrorized Bob.,-36.33971405029297,-32.86684036254883,-3.4728736877441406
thank,V239,2a,(a) Agent-Patient,Bob was thanked by Wendy.,Wendy thanked Bob.,-27.61446762084961,-30.08171844482422,2.4672508239746094
threaten,V342,2a,(b) Theme-Experiencer,Bob was threatened by Wendy.,Wendy threatened Bob.,-36.123435974121094,-29.819652557373047,-6.303783416748047
throw,V190,2a,(a) Agent-Patient,Bob was thrown by Wendy.,Wendy threw Bob.,-35.886878967285156,-29.097461700439453,-6.789417266845703
thump,V196,2b,(a) Agent-Patient,Bob was thumped by Wendy.,Wendy thumped Bob.,-34.925052642822266,-31.040632247924805,-3.884420394897461
tickle,V208,2b,(a) Agent-Patient,Bob was tickled by Wendy.,Wendy tickled Bob.,-37.553977966308594,-30.59694480895996,-6.957033157348633
tell off,V246,2b,(a) Agent-Patient,Bob was told off by Wendy.,Wendy told off Bob.,-40.386314392089844,-34.23234176635742,-6.153972625732422
tolerate,V379,2a,(c) Experiencer-Theme,Bob was tolerated by Wendy.,Wendy tolerated Bob.,-36.86101531982422,-32.43256378173828,-4.4284515380859375
touch,V209,2a,(a) Agent-Patient,Bob was touched by Wendy.,Wendy touched Bob.,-35.00355529785156,-26.02033233642578,-8.983222961425781
track,V294,2a,(a) Agent-Patient,Bob was tracked by Wendy.,Wendy tracked Bob.,-36.95400619506836,-29.684463500976562,-7.269542694091797
trail,V295,2b,(a) Agent-Patient,Bob was trailed by Wendy.,Wendy trailed Bob.,-33.72901916503906,-28.18402099609375,-5.5449981689453125
trap,V170,2b,(a) Agent-Patient,Bob was trapped by Wendy.,Wendy trapped Bob.,-33.41603088378906,-28.850461959838867,-4.565568923950195
trip,V301,2a,(a) Agent-Patient,Bob was tripped by Wendy.,Wendy tripped Bob.,-40.458961486816406,-29.225692749023438,-11.233268737792969
trust,V380,2a,(c) Experiencer-Theme,Bob was trusted by Wendy.,Wendy trusted Bob.,-33.846595764160156,-29.56395721435547,-4.2826385498046875
understand,V381,2a,(c) Experiencer-Theme,Bob was understood by Wendy.,Wendy understood Bob.,-35.717735290527344,-30.451927185058594,-5.26580810546875
untie,V211,2b,(a) Agent-Patient,Bob was untied by Wendy.,Wendy untied Bob.,-38.1378288269043,-32.203914642333984,-5.9339141845703125
upset,V343,2b,(b) Theme-Experiencer,Bob was upset by Wendy.,Wendy upset Bob.,-32.887027740478516,-27.512378692626953,-5.3746490478515625
visit,V261,2b,(a) Agent-Patient,Bob was visited by Wendy.,Wendy visited Bob.,-29.36667251586914,-26.202228546142578,-3.1644439697265625
warn,V270,2a,(a) Agent-Patient,Bob was warned by Wendy.,Wendy warned Bob.,-33.86573028564453,-31.49615478515625,-2.3695755004882812
