Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
whack,V197,2b,(a) Agent-Patient,Wendy was whacked by Bob.,Bob whacked Wendy.,-30.745590209960938,-38.40166473388672,7.656074523925781
whisper,V101,2b,(a) Agent-Patient,The request was whispered by Bob.,Bob whispered the request.,-30.256181716918945,-41.12974166870117,10.873559951782227
wipe,V175,2b,(a) Agent-Patient,Wendy was wiped by Bob.,Bob wiped Wendy.,-28.49638557434082,-40.555660247802734,12.059274673461914
worry,V344,2b,(b) Theme-Experiencer,Wendy was worried by Bob.,Bob worried Wendy.,-27.66617202758789,-38.49411392211914,10.82794189453125
worship,V382,2a,(c) Experiencer-Theme,Wendy was worshiped by Bob.,Bob worshiped Wendy.,-26.248844146728516,-37.956912994384766,11.70806884765625
wow,V345,2a,(b) Theme-Experiencer,Wendy was wowed by Bob.,Bob wowed Wendy.,-28.108762741088867,-36.063629150390625,7.954866409301758
wreck,V124,2b,(a) Agent-Patient,The kitchen was wrecked by Bob.,Bob wrecked the kitchen.,-26.09637451171875,-39.684356689453125,13.587982177734375
write,V066,2a,(a) Agent-Patient,The report was written by Bob.,Bob wrote the report.,-17.753917694091797,-27.204936981201172,9.451019287109375
yell,V102,2a,(a) Agent-Patient,The response was yelled by Bob.,Bob yelled the response.,-27.654277801513672,-43.25430679321289,15.600028991699219
zip,V055,2a,(a) Agent-Patient,The cardigan was zipped by Bob.,Bob zipped the cardigan.,-36.752685546875,-47.987762451171875,11.235076904296875
foam,V464,2a,(e) Non-Passivizable,Bubbles were foamed by the bath.,The bath foamed bubbles.,-46.44744110107422,-54.682647705078125,8.235206604003906
foam,V464,2b,(e) Non-Passivizable,Bubbles were foamed by the bath.,The bath foamed bubbles.,-46.44744110107422,-54.682647705078125,8.235206604003906
foam,V464,1a,(e) Non-Passivizable,Bubbles were foamed by the fountain.,The fountain foamed bubbles.,-42.428955078125,-51.97260284423828,9.543647766113281
foam,V464,1b,(e) Non-Passivizable,Bubbles were foamed by the fountain.,The fountain foamed bubbles.,-42.428955078125,-51.97260284423828,9.543647766113281
line,V429,2a,(d) Other Passivizable,The road was lined by bushes.,Bushes lined the road.,-30.692846298217773,-33.502891540527344,2.8100452423095703
line,V429,2b,(d) Other Passivizable,The road was lined by bushes.,Bushes lined the road.,-30.692846298217773,-33.502891540527344,2.8100452423095703
belch,V460,2a,(e) Non-Passivizable,Chemicals were belched by the factory.,The factory belched chemicals.,-41.6552734375,-38.64697265625,-3.00830078125
belch,V460,2b,(e) Non-Passivizable,Chemicals were belched by the factory.,The factory belched chemicals.,-41.6552734375,-38.64697265625,-3.00830078125
stream,V474,2a,(e) Non-Passivizable,Confetti was streamed by the float.,The float streamed confetti.,-43.87201690673828,-47.06122589111328,3.189208984375
stream,V474,2b,(e) Non-Passivizable,Confetti was streamed by the float.,The float streamed confetti.,-43.87201690673828,-47.06122589111328,3.189208984375
lack,V456,1b,(e) Non-Passivizable,Confidence was lacked by Homer.,Homer lacked confidence.,-32.938934326171875,-46.30648422241211,13.367549896240234
lack,V456,1a,(e) Non-Passivizable,Confidence was lacked by Marge.,Marge lacked confidence.,-35.570770263671875,-49.067325592041016,13.49655532836914
ooze,V467,1a,(e) Non-Passivizable,Confidence was oozed by Homer.,Homer oozed confidence.,-33.66688919067383,-47.211029052734375,13.544139862060547
ooze,V467,1b,(e) Non-Passivizable,Confidence was oozed by Marge.,Marge oozed confidence.,-50.515724182128906,-46.39347457885742,-4.122249603271484
border,V425,1a,(d) Other Passivizable,The forest was bordered by fields.,Fields bordered the forest.,-32.09326171875,-31.408889770507812,-0.6843719482421875
border,V425,1b,(d) Other Passivizable,The forest was bordered by fields.,Fields bordered the forest.,-32.09326171875,-31.408889770507812,-0.6843719482421875
"cover (i.e., span an area of land)",V427,2a,(d) Other Passivizable,The park was covered by flowers.,Flowers covered the park.,-24.859914779663086,-32.22342300415039,7.363508224487305
"cover (i.e., span an area of land)",V427,2b,(d) Other Passivizable,The park was covered by flowers.,Flowers covered the park.,-24.859914779663086,-32.22342300415039,7.363508224487305
dot,V426,1a,(d) Other Passivizable,The grass was dotted by flowers.,Flowers dotted the grass.,-28.823406219482422,-32.17433166503906,3.3509254455566406
dot,V426,1b,(d) Other Passivizable,The grass was dotted by flowers.,Flowers dotted the grass.,-28.823406219482422,-32.17433166503906,3.3509254455566406
sprout,V472,2a,(e) Non-Passivizable,Flowers were sprouted by the garden.,The garden sprouted flowers.,-31.721406936645508,-36.97132873535156,5.249921798706055
sprout,V472,2b,(e) Non-Passivizable,Flowers were sprouted by the garden.,The garden sprouted flowers.,-31.721406936645508,-36.97132873535156,5.249921798706055
"hold (i.e., accomdate a certain number of people)",V448,1a,(e) Non-Passivizable,Four people were held by the taxi.,The taxi held four people.,-33.17228317260742,-31.89206314086914,-1.2802200317382812
"hold (i.e., accomdate a certain number of people)",V448,1b,(e) Non-Passivizable,Four people were held by the taxi.,The taxi held four people.,-33.17228317260742,-31.89206314086914,-1.2802200317382812
"serve (i.e., be enough food for)",V451,1a,(e) Non-Passivizable,Four people were served by the desert.,The dessert served four people.,-33.111061096191406,-34.682918548583984,1.5718574523925781
"serve (i.e., be enough food for)",V451,1b,(e) Non-Passivizable,Four people were served by the desert.,The dessert served four people.,-33.111061096191406,-34.682918548583984,1.5718574523925781
have,V455,1a,(e) Non-Passivizable,Four windows were had by the house.,The house had four windows.,-24.106578826904297,-38.01129913330078,13.904720306396484
have,V455,1b,(e) Non-Passivizable,Four windows were had by the house.,The house had four windows.,-24.106578826904297,-38.01129913330078,13.904720306396484
use,V454,2a,(e) Non-Passivizable,Gas was used by the oven.,The oven used gas.,-34.05876922607422,-31.198883056640625,-2.8598861694335938
use,V454,2b,(e) Non-Passivizable,Gas was used by the oven.,The oven used gas.,-34.05876922607422,-31.198883056640625,-2.8598861694335938
puff,V468,2a,(e) Non-Passivizable,Gasses were puffed by the chimney.,The chimney puffed gasses.,-46.13847732543945,-47.34959030151367,1.2111129760742188
puff,V468,2b,(e) Non-Passivizable,Gasses were puffed by the chimney.,The chimney puffed gasses.,-46.13847732543945,-47.34959030151367,1.2111129760742188
look like,V458,1b,(e) Non-Passivizable,Grandma was looked like by Marge.,Marge looked like Grandma.,-43.86811447143555,-54.270565032958984,10.402450561523438
resemble,V457,1a,(e) Non-Passivizable,Grandma was resembled by Marge.,Marge resembled Grandma.,-45.680328369140625,-38.56318664550781,-7.1171417236328125
resemble,V457,2a,(e) Non-Passivizable,Grandma was resembled by Wendy.,Wendy resembled Grandma.,-33.22069549560547,-40.088687896728516,6.867992401123047
resemble,V457,2b,(e) Non-Passivizable,Grandma was resembled by Wendy.,Wendy resembled Grandma.,-33.22069549560547,-40.088687896728516,6.867992401123047
look like,V458,1a,(e) Non-Passivizable,Grandpa was looked like by Homer.,Homer looked like Grandpa.,-35.988155364990234,-49.713134765625,13.724979400634766
resemble,V457,1b,(e) Non-Passivizable,Grandpa was resembled by Homer.,Homer resembled Grandpa.,-37.30779266357422,-37.594791412353516,0.2869987487792969
"cover (i.e., span an area of land)",V427,1a,(d) Other Passivizable,The area was covered by grass.,Grass covered the area.,-24.203235626220703,-24.595077514648438,0.3918418884277344
"cover (i.e., span an area of land)",V427,1b,(d) Other Passivizable,The area was covered by grass.,Grass covered the area.,-24.203235626220703,-24.595077514648438,0.3918418884277344
bleed,V461,1a,(e) Non-Passivizable,Green blood was bled by the alien.,The alien bled green blood.,-44.581871032714844,-45.159393310546875,0.5775222778320312
bleed,V461,1b,(e) Non-Passivizable,Green blood was bled by the alien.,The alien bled green blood.,-44.581871032714844,-45.159393310546875,0.5775222778320312
radiate,V469,1a,(e) Non-Passivizable,Heat was radiated by the fire.,The fire radiated heat.,-30.49066925048828,-28.936687469482422,-1.5539817810058594
radiate,V469,1b,(e) Non-Passivizable,Heat was radiated by the fire.,The fire radiated heat.,-30.49066925048828,-28.936687469482422,-1.5539817810058594
surround,V430,1a,(d) Other Passivizable,The city was surrounded by hills.,Hills surrounded the city.,-26.857513427734375,-29.307533264160156,2.4500198364257812
surround,V430,1b,(d) Other Passivizable,The city was surrounded by hills.,Hills surrounded the city.,-26.857513427734375,-29.307533264160156,2.4500198364257812
abandon,V286,1b,(a) Agent-Patient,Marge was abandonned by Homer.,Homer abandonned Marge.,-61.64690399169922,-58.689205169677734,-2.9576988220214844
accept,V401,1b,(d) Other Passivizable,The gift was accepted by Homer.,Homer accepted the gift.,-32.79957962036133,-33.375816345214844,0.5762367248535156
accompany,V296,1b,(a) Agent-Patient,Marge was accompanied by Homer.,Homer accompanied Marge.,-41.72477722167969,-40.36415100097656,-1.360626220703125
admire,V346,1b,(c) Experiencer-Theme,Marge was admired by Homer.,Homer admired Marge.,-37.24338912963867,-45.583274841308594,8.339885711669922
adore,V347,1a,(c) Experiencer-Theme,Marge was adored by Homer.,Homer adored Marge.,-41.692420959472656,-46.946556091308594,5.2541351318359375
advise,V268,1b,(a) Agent-Patient,Marge was advised by Homer.,Homer advised Marge.,-37.23945617675781,-43.423561096191406,6.184104919433594
aggravate,V302,1a,(b) Theme-Experiencer,Marge was aggravated by Homer.,Homer aggravated Marge.,-55.078548431396484,-50.45588684082031,-4.622661590576172
agree with,V247,1a,(a) Agent-Patient,Marge was agreed with by Homer.,Homer agreed with Marge.,-38.165531158447266,-47.91252899169922,9.746997833251953
alter,V080,1b,(a) Agent-Patient,The design was altered by Homer.,Homer altered the design.,-32.31471633911133,-35.540191650390625,3.225475311279297
amaze,V303,1b,(b) Theme-Experiencer,Marge was amazed by Homer.,Homer amazed Marge.,-42.82558059692383,-46.46998596191406,3.6444053649902344
amuse,V304,1a,(b) Theme-Experiencer,Marge was amused by Homer.,Homer amused Marge.,-40.9300422668457,-43.708709716796875,2.778667449951172
anger,V305,1b,(b) Theme-Experiencer,Marge was angered by Homer.,Homer angered Marge.,-41.537662506103516,-45.75883483886719,4.221172332763672
announce,V103,1a,(a) Agent-Patient,The engagement was announced by Homer.,Homer announced the engagement.,-32.163856506347656,-40.802452087402344,8.638595581054688
annoy,V306,1a,(b) Theme-Experiencer,Marge was annoyed by Homer.,Homer annoyed Marge.,-42.050132751464844,-43.15956497192383,1.1094322204589844
appluad,V220,1a,(a) Agent-Patient,Marge was appluaded by Homer.,Homer appluaded Marge.,-67.52362060546875,-68.05297088623047,0.5293502807617188
appreciate,V370,1b,(c) Experiencer-Theme,Marge was appreciated by Homer.,Homer appreciated Marge.,-38.70455551147461,-45.38900375366211,6.6844482421875
argue with,V248,1b,(a) Agent-Patient,Marge was argued with by Homer.,Homer argued with Marge.,-40.841304779052734,-48.72198486328125,7.880680084228516
arrange,V001,1b,(a) Agent-Patient,The party was arranged by Homer.,Homer arranged the party.,-35.199764251708984,-42.08668518066406,6.886920928955078
ask,V088,1b,(a) Agent-Patient,The question was asked by Homer.,Homer asked the question.,-24.414793014526367,-31.695423126220703,7.280630111694336
assassinate,V228,1a,(a) Agent-Patient,Marge was assassinated by Homer.,Homer assassinated Marge.,-46.49105453491211,-45.55141067504883,-0.9396438598632812
assert,V412,1b,(d) Other Passivizable,The account was asserted by Homer.,Homer asserted the account.,-35.31867218017578,-38.98332214355469,3.6646499633789062
astonish,V307,1b,(b) Theme-Experiencer,Marge was astonished by Homer.,Homer astonished Marge.,-43.97645568847656,-48.122398376464844,4.145942687988281
eat,V156,1b,(a) Agent-Patient,Marge was eaten by Homer.,Homer ate Marge.,-38.911293029785156,-42.11832809448242,3.2070350646972656
avoid,V223,1b,(a) Agent-Patient,Marge was avoided by Homer.,Homer avoided Marge.,-43.96177673339844,-45.411712646484375,1.4499359130859375
bake,V137,1b,(a) Agent-Patient,The cake was baked by Homer.,Homer baked the cake.,-35.79267883300781,-35.564048767089844,-0.22863006591796875
banish,V229,1a,(a) Agent-Patient,Marge was banished by Homer.,Homer banished Marge.,-43.68563461303711,-43.849605560302734,0.163970947265625
bark,V093,1a,(a) Agent-Patient,The order was barked by Homer.,Homer barked the order.,-44.8638916015625,-42.71580505371094,-2.1480865478515625
beat,V077,1a,(a) Agent-Patient,The egg was beaten by Homer.,Homer beat the egg.,-39.52373504638672,-38.98228073120117,-0.5414543151855469
begin,V147,1a,(a) Agent-Patient,The play was begun by Homer.,Homer began the play.,-30.551902770996094,-34.866233825683594,4.3143310546875
believe,V371,1b,(c) Experiencer-Theme,Marge was believed by Homer.,Homer believed Marge.,-39.007781982421875,-51.53749084472656,12.529708862304688
bend,V135,1a,(a) Agent-Patient,The bar was bent by Homer.,Homer bent the bar.,-35.13768768310547,-41.99937438964844,6.861686706542969
bite,V198,1b,(a) Agent-Patient,Marge was bitten by Homer.,Homer bit Marge.,-35.87523651123047,-44.699100494384766,8.823863983154297
block,V043,1a,(a) Agent-Patient,The path was blocked by Homer.,Homer blocked the path.,-32.361968994140625,-34.609500885009766,2.2475318908691406
boil,V138,1a,(a) Agent-Patient,The cabbage was boiled by Homer.,Homer boiled the cabbage.,-40.93516540527344,-44.478824615478516,3.543659210205078
borrow,V035,1b,(a) Agent-Patient,The coat was borrowed by Homer.,Homer borrowed the coat.,-39.89067840576172,-38.51869583129883,-1.3719825744628906
bother,V308,1b,(b) Theme-Experiencer,Marge was bothered by Homer.,Homer bothered Marge.,-33.94142532348633,-45.362884521484375,11.421459197998047
buy,V033,1b,(a) Agent-Patient,The apple was bought by Homer.,Homer bought the apple.,-31.786867141723633,-34.58347702026367,2.796609878540039
bounce,V028,1b,(a) Agent-Patient,The ball was bounced by Homer.,Homer bounced the ball.,-33.473419189453125,-38.47557067871094,5.0021514892578125
break,V125,1b,(a) Agent-Patient,The stick was broken by Homer.,Homer broke the stick.,-32.3301887512207,-37.38172912597656,5.051540374755859
bring,V029,1a,(a) Agent-Patient,The dog was brought by Homer.,Homer brought the dog.,-36.26686096191406,-34.888790130615234,-1.3780708312988281
build,V068,1a,(a) Agent-Patient,The wall was built by Homer.,Homer built the wall.,-28.604656219482422,-32.730796813964844,4.126140594482422
burn,V143,1b,(a) Agent-Patient,The omlette was burnt by Homer.,Homer burnt the omlette.,-53.555992126464844,-60.776634216308594,7.22064208984375
butter,V015,1a,(a) Agent-Patient,The bread was buttered by Homer.,Homer buttered the bread.,-41.49980163574219,-42.04033660888672,0.5405349731445312
button,V049,1a,(a) Agent-Patient,The anorak was buttoned by Homer.,Homer buttoned the anorak.,-54.199440002441406,-53.97099685668945,-0.22844314575195312
call,V262,1b,(a) Agent-Patient,Marge was called by Homer.,Homer called Marge.,-35.69302749633789,-41.32859802246094,5.635570526123047
calm,V309,1a,(b) Theme-Experiencer,Marge was calmed by Homer.,Homer calmed Marge.,-49.11381149291992,-46.74187469482422,-2.371936798095703
capture,V154,1a,(a) Agent-Patient,Marge was captured by Homer.,Homer captured Marge.,-37.330848693847656,-40.66228103637695,3.331432342529297
carry,V179,1a,(a) Agent-Patient,Marge was carried by Homer.,Homer carried Marge.,-44.368568420410156,-43.65790557861328,-0.710662841796875
carve,V045,1a,(a) Agent-Patient,The turkey was carved by Homer.,Homer carved the turkey.,-43.944461822509766,-41.668212890625,-2.2762489318847656
catch,V184,1a,(a) Agent-Patient,Marge was caught by Homer.,Homer caught Marge.,-37.30378723144531,-45.170345306396484,7.866558074951172
chant,V081,1a,(a) Agent-Patient,The slogan was chanted by Homer.,Homer chanted the slogan.,-34.270713806152344,-36.926082611083984,2.6553688049316406
chase,V289,1a,(a) Agent-Patient,Marge was chased by Homer.,Homer chased Marge.,-40.008033752441406,-42.576927185058594,2.5688934326171875
chat to,V265,1b,(a) Agent-Patient,Marge was chatted to by Homer.,Homer chatted to Marge.,-44.00269317626953,-51.16571807861328,7.16302490234375
cheer up,V310,1b,(b) Theme-Experiencer,Marge was cheered up by Homer.,Homer cheered up Marge.,-49.25851821899414,-56.68086242675781,7.422344207763672
chew,V109,1a,(a) Agent-Patient,The toffee was chewed by Homer.,Homer chewed the toffee.,-43.13573455810547,-45.828922271728516,2.693187713623047
chip,V126,1a,(a) Agent-Patient,The mug was chipped by Homer.,Homer chipped the mug.,-41.428192138671875,-44.70118713378906,3.2729949951171875
chop,V046,1b,(a) Agent-Patient,The carrot was chopped by Homer.,Homer chopped the carrot.,-37.93949508666992,-41.80134582519531,3.8618507385253906
choose,V185,1b,(a) Agent-Patient,Marge was chosen by Homer.,Homer chose Marge.,-31.330717086791992,-43.42560958862305,12.094892501831055
claw,V199,1a,(a) Agent-Patient,Marge was clawed by Homer.,Homer clawed Marge.,-43.62063980102539,-51.46031951904297,7.839679718017578
clean,V173,1a,(a) Agent-Patient,Marge was cleaned by Homer.,Homer cleaned Marge.,-44.95455551147461,-46.82720947265625,1.8726539611816406
clear,V020,1b,(a) Agent-Patient,The table was cleared by Homer.,Homer cleared the table.,-32.68986511230469,-36.657867431640625,3.9680023193359375
coil,V011,1b,(a) Agent-Patient,The rope was coiled by Homer.,Homer coiled the rope.,-44.838069915771484,-39.943668365478516,-4.894401550292969
comfort,V311,1b,(b) Theme-Experiencer,Marge was comforted by Homer.,Homer comforted Marge.,-44.029991149902344,-45.39820861816406,1.3682174682617188
commence,V148,1b,(a) Agent-Patient,The discussion was commenced by Homer.,Homer commenced the discussion.,-35.51881408691406,-36.897212982177734,1.3783988952636719
complete,V153,1b,(a) Agent-Patient,The puzzle was completed by Homer.,Homer completed the puzzle.,-35.174537658691406,-35.5647087097168,0.3901710510253906
compliment,V233,1b,(a) Agent-Patient,Marge was complimented by Homer.,Homer complimented Marge.,-38.76758575439453,-45.343753814697266,6.576168060302734
compose,V073,1a,(a) Agent-Patient,The music was composed by Homer.,Homer composed the music.,-36.856143951416016,-29.40053939819336,-7.455604553222656
confirm,V413,1a,(d) Other Passivizable,The rumour was confirmed by Homer.,Homer confirmed the rumour.,-31.28717041015625,-37.670536041259766,6.383365631103516
congratulate,V234,1a,(a) Agent-Patient,Marge was congratulated by Homer.,Homer congratulated Marge.,-42.13832473754883,-45.51334762573242,3.3750228881835938
consume,V118,1a,(a) Agent-Patient,The meal was consumed by Homer.,Homer consumed the meal.,-37.327571868896484,-34.76510238647461,-2.562469482421875
continue,V149,1a,(a) Agent-Patient,The argument was continued by Homer.,Homer continued the argument.,-31.988067626953125,-34.6551513671875,2.667083740234375
converse with,V266,1a,(a) Agent-Patient,Marge was conversed with by Homer.,Homer conversed with Marge.,-46.5080680847168,-56.94041061401367,10.432342529296875
